,0
MEASURE_ET_lkg_50_at20V,0.26151975686090867
MEASURE_ET_DC_Stress_Id_stress_before,0.1585621716690072
TOPSIN_ET_C100Cap1pf,0.13905228661484464
THIN_ET_lkg_10,0.1345743044673854
TOPSIN_ET_DC_PIV_Drain_Lag_0,0.09996302347081727
MEASURE_ET_ABVIETCH,0.09745426829118116
MEASURE_ET_LT_SEC_Ileak_m5p5V_mA_mm,0.09464719798318953
MEASURE_ET_DC_Big_S12dB_10GHz,0.07682844530081015
TOPSIN_ET_Rc_f_tn_23,0.07298097204840134
MEASURE_ET_DC_RF2_MAG_26GHz,0.0526877329719272
FIC_ET_DC_RF_Vbgs_0p01,0.052021193823518254
MEASURE_ET_DC_RF2_S22dB_26GHz,0.046925602055425904
ANODE_ET_Rc_an_ct2_OW_CR,0.04477401008992709
MEASURE_ET_DC_SMALL_Ids_m0p2,0.04341362057791957
OHMIC_ET_Rsh_an_ct2,0.04169419906273042
MEASURE_ET_CapPARCAP_0,0.04010430610471392
MEASURE_ET_Rc_an_ct2_OW_CR,0.037995141444653505
TOPSIN_ET_C100Cap2pf,0.03575913514771721
MEASURE_ET_C200_0,0.03462058836402935
TOPSIN_ET_lkg_5,0.032482316801222065
MEASURE_ET_DC_RF_K_W,0.032339485586241896
SIN_ET_DC_RF_Vbin_gs,0.03108153013413773
MEASURE_ET_DC_RF_CF_S12_Mag_L1002,0.030120005306215874
MEASURE_ET_LT_SEC_Ileak_m10p5V_mA_mm,0.02994356892110543
TOPSIN_ET_Cap3pf_0,0.02695943994924331
MEASURE_ET_DC_Big_Vg_optt2,0.025897825051471163
MEASURE_ET_DC_RF2_S21ang_26GHz,0.025523400532601853
MEASURE_ET_VIA_KLV,0.025002996131069325
MEASURE_ET_DC_RF_Min_S21_Freq_L1018,0.02442637794252275
TOPSIN_ET_R_f_hr_3,0.02325688027676554
FIC_ET_G_per_25,0.021481598690718366
TOPSIN_ET_Cap3pf,0.020807928587086893
CATHODE_ET_Rcat_cn_2,0.02072656166654011
THIN_ET_lkg_100_at20V,0.020221198401778932
MaskSetSupplyChipsCount,0.01944354544866444
THIN_ET_Rcat_cn_1,0.018253908943462908
THIN_ET_TF_AB_1,0.01753785848446942
ANODE_ET_Ran_con_1,0.016676393305235265
MEASURE_ET_DC_RF_Max_S11_Ph_L2180,0.01651143556132375
MEASURE_ET_RF_Modeling_S21_25G_Before,0.016213236149811548
MEASURE_ET_DC_Diode_S11_dB_forw,0.0155000554338503
MEASURE_ET_DC_Diode_Rs_9p5,0.015028512652988508
SIN_ET_lkg_SY07_10,0.014918311076302579
FIC_ET_lkg_SY8_80,0.014557079275853374
FIC_ET_Gm_max,0.014207424407988221
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_pos,0.01336962676672071
THIN_ET_Rc_OG142,0.013362949299305414
MEASURE_ET_DC_RF_Vbon_min,0.01333938331445534
MEASURE_ET_DC_SEC_X_Vg_at_I1_pos_SD3p5,0.013117657486169438
FIC_ET_Probe_Number,0.012544915021117565
MEASURE_ET_Cap3pf_0,0.012143564665535482
ANODE_ET_Rc_an_ct2,0.012135961498415115
MEASURE_ET_DC_RF_CF_S11_Ph_L2180,0.011853081387538617
TOPSIN_ET_Load_Pull_P.A.E_Last,0.011652681591884163
FIC_ET_Bad_Gates,0.011633851007155043
MEASURE_ET_RF_Modeling_Cgd_err,0.01138017652757043
FIC_ET_sh_f_tn_23,0.011355991146640241
SIN_GATE_ET_Ran_con_2,0.011330688074779303
TOPSIN_ET_DC_SMALL_Vbgd_0p1,0.011193125918716042
MEASURE_ET_DC_SEC_X_Id_at_Vboff_mA_mm_SD3p5,0.011154948583097426
TOPSIN_ET_R414,0.011131271778698078
MEASURE_ET_C300,0.01065297563394585
MEASURE_ET_HIRS,0.010503894901775952
MEASURE_ET_RF_Modeling_S12ang_10GHz,0.010502814841328666
MEASURE_ET_DC_Stress_Id_max_Ig_after,0.010340714147277719
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg,0.010285950658421554
MEASURE_ET_RF_Modeling_Gm,0.010086163840111044
TOPSIN_ET_DC_RF_Vds_max,0.010059140489530964
MEASURE_ET_RGAN1,0.010025733737342375
MEASURE_ET_RF_Modeling_Ft,0.009865885805636089
MEASURE_ET_USV_Cappf,0.009842079014227192
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_pos_FPSD3p2,0.009827993760977571
TOPSIN_ET_sh_f_tn_23,0.009474793465544445
FIC_ET_DC_RF_Vbgs1,0.009451408511588615
MEASURE_ET_LT_SEC_Vbgd1_Vd7,0.009431663611233935
MEASURE_ET_DC_SEC_Ids_min_ON,0.009270360118731304
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3_FPSD3p2,0.009261962735576348
MEASURE_ET_DC_SEC_X_Id_plus_Ig_at_Vboff_mA_mm_FPSD3p2,0.009176257454836318
MEASURE_ET_RF_Modeling_S21_19G_After,0.009112105212107686
MEASURE_ET_Load_Pull_Pout_W_mm_last,0.008844096649041908
THIN_ET_i5021_2,0.008727227853115917
TOPSIN_ET_DC_SMALL_Vt_gs,0.00861503480985255
SIN_GATE_ET_Rc_an_ct2,0.008539640796197977
MEASURE_ET_C100CapPARCAP,0.008312737730306942
SIN_ET_DC_RF_Vp_1,0.008244708359600667
MEASURE_ET_RGAN2,0.008171395658824505
MEASURE_ET_Vbkdn_Cap100,0.008133647338632012
MEASURE_ET_lkg_CapFICBRGM,0.008121609853733523
THIN_ET_C_AN_2,0.008096851598690199
MEASURE_ET_Vbpin,0.008025316816183252
MEASURE_ET_Load_Pull_GL_set,0.007983763069799518
TOPSIN_ET_CapPARCAP_0,0.007979758605536966
MEASURE_ET_DC_SEC_Vgs_0p5V,0.007921567587337239
ANODE_ET_Ran_con_3,0.007884712089550605
MEASURE_ET_R_f_hr_3,0.007787063157085862
MEASURE_ET_DC_RF_Vbgs_0p1,0.0076973539059016225
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_neg,0.007683419057677045
TOPSIN_ET_CapUSV_0,0.007570110597539273
MEASURE_ET_Rc_OG142_GN,0.007519351673630586
MEASURE_ET_R414,0.007454832890332025
MaskSetName_MS_D,0.0073635787438538595
MEASURE_ET_DC_RD_Vg_Vbon_min,0.00723188915628567
MEASURE_ET_DC_SEC_Vgs_0p1V,0.007122191059534799
FIC_ET_R_f_tn_2,0.007011860238278244
FIC_ET_DC_PIV_Drain_Lag_1,0.007008768061541256
MEASURE_ET_C385pf,0.0068821583501216125
MEASURE_ET_Vbkdn_Cap100_Long,0.006833495610747537
FIN_FIN_Alignment_FIN_to_ohmic_alignment,0.006793981255252851
MEASURE_ET_DC_PIV_Ids0_QP1,0.006790641242993834
MEASURE_ET_DC_SMALL_Vbgs_0p01,0.006707009366280619
MEASURE_ET_DC_RF_CF_S11_Ph_L1002,0.006690475340724041
MEASURE_ET_DC_RF_Vboff,0.006634982890268927
MEASURE_ET_Load_Pull_Gss,0.006556202841170426
MEASURE_ET_DC_SEC_X_Vg_at_I3_pos,0.006492918241737887
MEASURE_ET_DC_RF_S11ang_26GHz,0.006448595104439506
MEASURE_ET_C_CAT_2,0.006348868334194954
MEASURE_ET_RF_Modeling_Mag_d,0.006333883656650141
MEASURE_ET_DC_RF_Max_S11_Freq_L2180,0.006325172487426993
ANODE_ET_Probe_Number,0.0061462629615926575
FIC_ET_DC_RF_Vg_max_Vd,0.006110180658672426
MEASURE_ET_DC_RF_S11dB_10GHz,0.006006230611900241
MEASURE_ET_DC_RF_Max_S11_Ph_L1018,0.005951835894529789
SIN_GATE_ET_sh_GA144,0.005865352759721578
THIN_ET_R_4000_HOR,0.005830082410611434
THIN_ET_Rc_an_ct2_OW_CR,0.005808378822267955
MEASURE_ET_LT_SEC_Id_min_mA_mm,0.005702981693531242
THIN_ET_DC_RF_Vg_optt1,0.005626123615472635
FIC_ET_DC_RF_Vbgs_0p1,0.005569976226705986
MEASURE_ET_DC_RD_K,0.00551166611058506
TOPSIN_ET_DC_SMALL_Vbgs1,0.005456937018897026
THIN_ET_sh_f_hr_23,0.005430142992369214
MEASURE_ET_RF_Modeling_S22ang_10GHz,0.005315594489699538
TOPSIN_ET_C175pf,0.00531335003692244
SIN_GATE_ET_RGAN2,0.005276494025920646
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3_SD3p5,0.005252668462635574
MEASURE_ET_DC_SEC_Id_gm_max,0.005173620203995785
TOPSIN_ET_C100CapPARCAP,0.005116445228616675
MEASURE_ET_DC_RF_CF_S21_Mag_L1018,0.0051089599598972855
MEASURE_ET_RF_Modeling_Ls,0.0050788421212531075
TFRP_ET_Rc_TF_AB_2,0.005070747167745607
TOPSIN_ET_R_f_hr_2,0.0050532692694737116
MEASURE_ET_DC_SEC_X_Vboff_Id,0.004998493944657361
MEASURE_ET_DC_SEC_X_Ids_max_norm_FPSD3p2,0.004923301801229298
MEASURE_ET_R_f_tn_1,0.004921403637511863
MEASURE_ET_DC_RF_Vg_Vbon_min,0.004903274212082555
TOPSIN_ET_DC_RF_Vt_gd,0.004902437914913892
