,0
MEASURE_ET_lkg_50_at20V,0.7440567600028656
MEASURE_ET_DC_Stress_Id_stress_before,0.29102324022606324
THIN_ET_lkg_10,0.2864239835065382
TOPSIN_ET_Rc_f_tn_23,0.21147096911628543
TOPSIN_ET_C100Cap1pf,0.19437133271766785
MEASURE_ET_LT_SEC_Ileak_m5p5V_mA_mm,0.18029078542874583
TOPSIN_ET_DC_PIV_Drain_Lag_0,0.17373158946146625
MEASURE_ET_ABVIETCH,0.13138083752086932
MEASURE_ET_DC_Big_S12dB_10GHz,0.12225321599188606
ANODE_ET_Rc_an_ct2_OW_CR,0.07406332942423459
FIC_ET_DC_RF_Vbgs_0p01,0.06717513086878604
MEASURE_ET_DC_RF2_S22dB_26GHz,0.06428591532940758
MEASURE_ET_C200_0,0.06222065477015813
MEASURE_ET_DC_SMALL_Ids_m0p2,0.05395732806179916
MEASURE_ET_Rc_an_ct2_OW_CR,0.05185460265165089
MEASURE_ET_DC_RF2_MAG_26GHz,0.04403097025635749
FIC_ET_G_per_25,0.0395879868310542
OHMIC_ET_Rsh_an_ct2,0.03906235636300098
MEASURE_ET_CapPARCAP_0,0.03869780703491597
MEASURE_ET_LT_SEC_Ileak_m10p5V_mA_mm,0.03819632001770222
SIN_ET_DC_RF_Vbin_gs,0.037217413324324135
TOPSIN_ET_lkg_5,0.034331941341005714
TOPSIN_ET_R_f_hr_3,0.03384263619844253
TOPSIN_ET_C100Cap2pf,0.033649623226277514
MEASURE_ET_DC_RF_K_W,0.029678016311036986
MEASURE_ET_DC_Big_Vg_optt2,0.028408590266170743
MaskSetSupplyChipsCount,0.02641022313004538
MEASURE_ET_VIA_KLV,0.02549421663892143
MEASURE_ET_DC_RF2_S21ang_26GHz,0.024050042019596745
TOPSIN_ET_Cap3pf_0,0.022461577017183373
MEASURE_ET_DC_RF_CF_S12_Mag_L1002,0.020992931868844426
FIC_ET_Gm_max,0.019018189607023367
THIN_ET_lkg_100_at20V,0.01840888810391123
TOPSIN_ET_Cap3pf,0.016521300438800846
MEASURE_ET_DC_RF_Min_S21_Freq_L1018,0.01637785202286422
CATHODE_ET_Rcat_cn_2,0.015976112223425556
MEASURE_ET_DC_Diode_S11_dB_forw,0.014825897366625842
THIN_ET_Rcat_cn_1,0.01324643217998008
THIN_ET_TF_AB_1,0.013154148162825419
MEASURE_ET_RF_Modeling_S21_25G_Before,0.0121148016700455
MEASURE_ET_DC_RF_Max_S11_Ph_L2180,0.011939055886337698
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_pos,0.01181625096349442
TOPSIN_ET_R414,0.010830064462242193
MEASURE_ET_C300,0.010137753657309585
THIN_ET_Rc_OG142,0.01005096451167264
MEASURE_ET_DC_SEC_X_Vg_at_I1_pos_SD3p5,0.010046671771900967
TOPSIN_ET_sh_f_tn_23,0.010018799239850718
MEASURE_ET_DC_Stress_Id_max_Ig_after,0.009457842969593797
MEASURE_ET_DC_Diode_Rs_9p5,0.009147882521802365
FIC_ET_Probe_Number,0.009085364036425625
FIC_ET_lkg_SY8_80,0.008877158224653467
MEASURE_ET_DC_SEC_X_Id_at_Vboff_mA_mm_SD3p5,0.00886876324981421
FIC_ET_Bad_Gates,0.008798493384699378
ANODE_ET_Ran_con_1,0.00867160081582532
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3_FPSD3p2,0.008663876244364118
MEASURE_ET_Cap3pf_0,0.008650890333067795
SIN_ET_lkg_SY07_10,0.008459753308174792
MEASURE_ET_DC_SEC_X_Id_plus_Ig_at_Vboff_mA_mm_FPSD3p2,0.008215278398933518
MEASURE_ET_C100CapPARCAP,0.007793349565257618
MEASURE_ET_DC_RF_Vbon_min,0.007784182315529173
ANODE_ET_Rc_an_ct2,0.00739897856789295
MEASURE_ET_RF_Modeling_S12ang_10GHz,0.007368914097052817
MEASURE_ET_LT_SEC_Vbgd1_Vd7,0.007300920788824836
MEASURE_ET_RF_Modeling_Cgd_err,0.006917609534448183
MEASURE_ET_DC_SEC_Ids_min_ON,0.006602028320530745
MEASURE_ET_Vbkdn_Cap100_Long,0.006600442423680661
MEASURE_ET_HIRS,0.0063625297047916335
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3_SD3p5,0.006126082008251118
ANODE_ET_Probe_Number,0.0059432301448084065
MEASURE_ET_Vbpin,0.005917859479473167
TOPSIN_ET_DC_SMALL_Vbgd_0p1,0.0058708130424524356
MEASURE_ET_USV_Cappf,0.005797326187848631
MEASURE_ET_C20_0,0.005789963380806379
MEASURE_ET_DC_RF_S11dB_26GHz,0.005789131085145801
FIC_ET_DC_RF_Vg_max_Vd,0.005764482346724625
MEASURE_ET_DC_RF_CF_S11_Ph_L2180,0.005747763476657319
TOPSIN_ET_Load_Pull_P.A.E_Last,0.005644096380468769
MEASURE_ET_Load_Pull_GL_set,0.005623965073972314
FIC_ET_DC_RF_Vbgs1,0.005588105214039449
MEASURE_ET_RF_Modeling_S22ang_10GHz,0.005518636261822127
MEASURE_ET_Vbkdn_Cap100,0.00549164595009882
SIN_GATE_ET_Ran_con_2,0.005393928345124555
THIN_ET_C_AN_2,0.005326421752975366
TOPSIN_ET_DC_RF_Vds_max,0.005206883318120956
MEASURE_ET_RF_Modeling_S21_19G_After,0.0051596742764364045
MEASURE_ET_RGAN2,0.005153961786141262
MEASURE_ET_C385pf,0.005137821550891078
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg,0.005095103545906823
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_neg,0.005001591110917211
MEASURE_ET_DC_RF_S11dB_10GHz,0.004900572393261462
MEASURE_ET_DC_RF_S11ang_26GHz,0.004847526828759838
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_pos_FPSD3p2,0.004831825951720892
FIC_ET_sh_f_tn_23,0.004738810696137949
SIN_ET_DC_RF_Vp_1,0.00473468296059176
MEASURE_ET_RF_Modeling_Gm,0.004705178030363041
MEASURE_ET_RF_Modeling_Fmax,0.00468945695658263
FIC_ET_R_f_tn_2,0.004588583498933846
MaskSetName_MS_D,0.0044986965465476534
MEASURE_ET_RGAN1,0.004442786929595752
THIN_ET_i5021_2,0.004381104588549173
TOPSIN_ET_CapUSV_0,0.0042748243566308715
FIN_FIN_Alignment_FIN_to_ohmic_alignment,0.004198244404904272
TOPSIN_ET_DC_RF_Idss,0.004033737878809479
FIC_ET_DC_RF_Vbgs_0p1,0.003988814512528369
MEASURE_ET_DC_RD_K,0.003958878644967609
THIN_ET_DC_RF_Vg_optt1,0.003922742590385669
MEASURE_ET_DC_SEC_Vgs_0p5V,0.003921368265808833
MEASURE_ET_R_f_hr_3,0.0038667159275428326
MEASURE_ET_RF_Modeling_Ft,0.0038371018556612123
MEASURE_ET_lkg_CapFICBRGM,0.003786148170854267
THIN_ET_DC_RF_Vbgs_0p01,0.003770850065507647
MEASURE_ET_R414,0.003758713732633373
MEASURE_ET_DC_Stress_Vp_after,0.0036970479310497657
SIN_ET_Probe_Number,0.0036216617269513723
THIN_ET_C200_0,0.003617143997610081
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_pos_SD3p5,0.0035983559965357486
MEASURE_ET_Load_Pull_Pout_W_mm_last,0.0035973136730911154
MEASURE_ET_DC_SEC_Vgs_0p1V,0.003489139119185289
MEASURE_ET_DC_RF_CF_S11_Ph_L1002,0.003434968489036447
MEASURE_ET_C300FM1,0.003413837653547691
MEASURE_ET_DC_PIV_Ids0_QP1,0.003403654259238176
FIC_ET_DC_PIV_Drain_Lag_1,0.0033897708107292397
