,0
MEASURE_ET_lkg_50_at20V,0.900370648284928
MEASURE_ET_DC_Stress_Id_stress_before,0.3036521112454127
TOPSIN_ET_Rc_f_tn_23,0.252433056407852
THIN_ET_lkg_10,0.24559288361207895
TOPSIN_ET_C100Cap1pf,0.21241792739768955
TOPSIN_ET_DC_PIV_Drain_Lag_0,0.17521168328674488
MEASURE_ET_DC_Big_S12dB_10GHz,0.1420746022295638
MEASURE_ET_ABVIETCH,0.1297076375618263
MEASURE_ET_DC_SMALL_Ids_m0p2,0.08615126045731504
ANODE_ET_Rc_an_ct2_OW_CR,0.06908589246367891
MEASURE_ET_DC_RF2_S22dB_26GHz,0.061652159436440646
OHMIC_ET_Rsh_an_ct2,0.0609476788357237
FIC_ET_DC_RF_Vbgs_0p01,0.06052577502207066
SIN_ET_DC_RF_Vbin_gs,0.056486307711561434
MEASURE_ET_C200_0,0.04768441968483805
MEASURE_ET_DC_RF_K_W,0.044744209071844794
TOPSIN_ET_C100Cap2pf,0.04189561255208578
MEASURE_ET_LT_SEC_Ileak_m10p5V_mA_mm,0.04027379574165067
MEASURE_ET_LT_SEC_Ileak_m5p5V_mA_mm,0.03740855208004795
TOPSIN_ET_R_f_hr_3,0.036428863653421524
CATHODE_ET_Rcat_cn_2,0.03616232854779718
MEASURE_ET_DC_RF_CF_S12_Mag_L1002,0.035937006600524325
FIC_ET_G_per_25,0.0354349611418129
MaskSetSupplyChipsCount,0.035176168872780834
THIN_ET_TF_AB_1,0.034718711054808137
MEASURE_ET_CapPARCAP_0,0.029310194953840296
MEASURE_ET_DC_RF2_MAG_26GHz,0.027440019967102956
MEASURE_ET_RF_Modeling_S21_25G_Before,0.025220432659367863
TOPSIN_ET_Cap3pf_0,0.0222123877720619
MEASURE_ET_Rc_an_ct2_OW_CR,0.022139680381759123
TOPSIN_ET_lkg_5,0.02192224463310955
MEASURE_ET_DC_Big_Vg_optt2,0.021422328640226487
THIN_ET_lkg_100_at20V,0.02093702753200529
FIC_ET_Probe_Number,0.019317755729652844
SIN_ET_lkg_SY07_10,0.016756447208231995
TOPSIN_ET_R414,0.01567596759036901
MEASURE_ET_VIA_KLV,0.015353947475066807
MEASURE_ET_DC_Stress_Id_max_Ig_after,0.015270686307413388
MEASURE_ET_DC_RF_CF_S21_Mag_L1018,0.012654004624525473
MEASURE_ET_DC_Diode_S11_dB_forw,0.012589496013169176
TOPSIN_ET_DC_SMALL_Vbgd_0p1,0.012228296684214568
TOPSIN_ET_lkg_C450pf,0.011892976674532624
MEASURE_ET_LT_SEC_Vbgd1_Vd7,0.011601870005696704
MEASURE_ET_RGAN2,0.01149065555148104
FIC_ET_Bad_Gates,0.011441972869483471
MEASURE_ET_HIRS,0.011153437253839443
MEASURE_ET_DC_Diode_Rs_9p5,0.01056000354816212
TOPSIN_ET_DC_RF_Vds_max,0.01007648069500534
MEASURE_ET_DC_RF_Min_S21_Freq_L1018,0.008728405618319848
MEASURE_ET_DC_SEC_X_Ids_max_norm_FPSD3p2,0.008703203947149556
TOPSIN_ET_Cap3pf,0.008469924793689706
BackEndYield,0.008427959932288783
MEASURE_ET_DC_RF2_S21ang_26GHz,0.008425258704874344
